TICKER,YEAR,ASSETS,LIABILITIES,EQUITY,REVENUE,EXPENSES,NET_INCOME,OPERATING_CF,INVESTING_CF,FINANCING_CF,FREE_CF,NET_MARGIN,ROA,ROE,DEBT_EQUITY
MC.PA,2021,125311000000.0000,76402000000.0000,47119000000.0000,64215000000.0000,52179000000.0000,12036000000.000000,18647000000.00000,-15979000000.000000,-15156000000.000000,15392000000.00000,0.187,0.096,0.255,1.621
MC.PA,2022,134646000000.0000,78042000000.0000,55111000000.0000,79183000000.0000,65099000000.0000,14084000000.000000,17835000000.00000,-5920000000.000000,-12686000000.000000,12753000000.00000,0.178,0.105,0.256,1.416
MC.PA,2023,143694000000.0000,80993000000.0000,61017000000.0000,86153000000.0000,70979000000.0000,15174000000.000000,18403000000.00000,-8310000000.000000,-9397000000.000000,10596000000.00000,0.176,0.106,0.249,1.327
MC.PA,2024,149190000000.0000,79903000000.0000,67517000000.0000,84683000000.0000,72133000000.0000,12550000000.000000,18925000000.00000,-6539000000.000000,-10716000000.000000,13373000000.00000,0.148,0.084,0.186,1.183
MKS.L,2021,,,,,,,,,,,,,,
MKS.L,2022,9443400000.0000,6525500000.0000,2913700000.0000,10885100000.0000,10578500000.0000,306600000.000000,1378000000.00000,-245700000.000000,-595900000.000000,1120600000.00000,0.028,0.032,0.105,2.240
MKS.L,2023,9097800000.0000,6417000000.0000,2676400000.0000,11931300000.0000,11567900000.0000,363400000.000000,1029900000.00000,-516600000.000000,-643800000.000000,619600000.00000,0.030,0.040,0.136,2.398
MKS.L,2024,8682200000.0000,5852100000.0000,2831200000.0000,13040100000.0000,12608900000.0000,431200000.000000,1301700000.00000,-435300000.000000,-909800000.000000,872400000.00000,0.033,0.050,0.152,2.067
ML.PA,2021,34544000000.0000,19573000000.0000,14974000000.0000,23795000000.0000,21951000000.0000,1844000000.000000,2906000000.00000,-1751000000.000000,-1433000000.000000,1418000000.00000,0.077,0.053,0.123,1.307
ML.PA,2022,35346000000.0000,18230000000.0000,17110000000.0000,28590000000.0000,26589000000.0000,2001000000.000000,1931000000.00000,-1945000000.000000,-1860000000.000000,-116000000.00000,0.070,0.057,0.117,1.065
ML.PA,2023,35195000000.0000,17237000000.0000,17955000000.0000,28343000000.0000,26360000000.0000,1983000000.000000,5287000000.00000,-2930000000.000000,-2336000000.000000,3013000000.00000,0.070,0.056,0.110,0.960
ML.PA,2024,37352000000.0000,18718000000.0000,18625000000.0000,27193000000.0000,25309000000.0000,1884000000.000000,4336000000.00000,-2111000000.000000,-794000000.000000,2071000000.00000,0.069,0.050,0.101,1.005
MNDI.L,2021,9261000000.0000,4372000000.0000,4498000000.0000,6974000000.0000,6218000000.0000,756000000.000000,1150000000.00000,-670000000.000000,-372000000.000000,608000000.00000,0.108,0.082,0.168,0.972
MNDI.L,2022,10847000000.0000,4593000000.0000,5794000000.0000,8902000000.0000,7450000000.0000,1452000000.000000,1448000000.00000,32000000.000000,-572000000.000000,879000000.00000,0.163,0.134,0.251,0.793
MNDI.L,2023,9964000000.0000,3868000000.0000,5655000000.0000,7330000000.0000,7483000000.0000,-153000000.000000,1359000000.00000,-482000000.000000,-541000000.000000,465000000.00000,-0.021,-0.015,-0.027,0.684
MNDI.L,2024,9341000000.0000,3991000000.0000,4857000000.0000,7416000000.0000,7198000000.0000,218000000.000000,851000000.00000,-936000000.000000,-1226000000.000000,-143000000.00000,0.029,0.023,0.045,0.822
MNG.L,2021,219383000000.0000,212119000000.0000,7215000000.0000,13495000000.0000,13412000000.0000,83000000.000000,1302000000.00000,-466000000.000000,-681000000.000000,532000000.00000,0.006,0.000,0.012,29.400
MNG.L,2022,191158000000.0000,186847000000.0000,4263000000.0000,-13410000000.0000,-11342000000.0000,-2068000000.000000,-504000000.00000,-368000000.000000,-1202000000.000000,-1077000000.00000,0.154,-0.011,-0.485,43.830
MNG.L,2023,189180000000.0000,185096000000.0000,4041000000.0000,10665000000.0000,10368000000.0000,297000000.000000,1719000000.00000,-603000000.000000,-680000000.000000,1223000000.00000,0.028,0.002,0.073,45.805
MNG.L,2024,184224000000.0000,180901000000.0000,3281000000.0000,11256000000.0000,11616000000.0000,-360000000.000000,677000000.00000,152000000.000000,-1142000000.000000,388000000.00000,-0.032,-0.002,-0.110,55.136
MONC.MI,2021,4267989000.0000,1768895000.0000,2498986000.0000,2046103000.0000,1652570000.0000,393533000.000000,865314000.00000,-621409000.000000,-345180000.000000,733486000.00000,0.192,0.092,0.157,0.708
MONC.MI,2022,4639312000.0000,1737026000.0000,2902170000.0000,2602890000.0000,1996193000.0000,606697000.000000,662577000.00000,-167099000.000000,-391253000.000000,492724000.00000,0.233,0.131,0.209,0.599
MONC.MI,2023,4992020000.0000,1777591000.0000,3214335000.0000,2984217000.0000,2372286000.0000,611931000.000000,914865000.00000,-242673000.000000,-528020000.000000,738442000.00000,0.205,0.123,0.190,0.553
MONC.MI,2024,5504590000.0000,1917922000.0000,3586580000.0000,3108924000.0000,2469328000.0000,639596000.000000,989506000.00000,-267428000.000000,-535173000.000000,794311000.00000,0.206,0.116,0.178,0.535
MRK.DE,2021,45362000000.0000,23946000000.0000,21338000000.0000,19687000000.0000,16632000000.0000,3055000000.000000,4616000000.00000,-1578000000.000000,-2504000000.000000,3195000000.00000,0.155,0.067,0.143,1.122
MRK.DE,2022,48535000000.0000,22530000000.0000,25927000000.0000,22232000000.0000,18906000000.0000,3326000000.000000,4259000000.00000,-2743000000.000000,-1555000000.000000,2453000000.00000,0.150,0.069,0.128,0.869
MRK.DE,2023,48495000000.0000,21740000000.0000,26680000000.0000,20993000000.0000,18169000000.0000,2824000000.000000,3784000000.00000,-1892000000.000000,-1732000000.000000,1761000000.00000,0.135,0.058,0.106,0.815
MRK.DE,2024,51567000000.0000,21580000000.0000,29912000000.0000,21156000000.0000,18379000000.0000,2777000000.000000,4586000000.00000,-3050000000.000000,-985000000.000000,2402000000.00000,0.131,0.054,0.093,0.721
MRL.MC,2021,14272837000.0000,7245915000.0000,7026922000.0000,382830000.0000,-129387000.0000,512217000.000000,162463000.00000,-454000.000000,335392000.000000,158789000.00000,1.338,0.036,0.073,1.031
MRL.MC,2022,12051483000.0000,5202259000.0000,6849224000.0000,439038000.0000,175951000.0000,263087000.000000,222155000.00000,1184254000.000000,-1700436000.000000,220440000.00000,0.599,0.022,0.038,0.760
MRL.MC,2023,12065411000.0000,5526373000.0000,6539038000.0000,464779000.0000,548276000.0000,-83497000.000000,227965000.00000,-274747000.000000,78556000.000000,225958000.00000,-0.180,-0.007,-0.013,0.845
MRL.MC,2024,13459195000.0000,5958215000.0000,7500980000.0000,494572000.0000,210813000.0000,283759000.000000,316784000.00000,-294378000.000000,1069047000.000000,297304000.00000,0.574,0.021,0.038,0.794
MRO.L,2021,14022000000.0000,6482000000.0000,7507000000.0000,6650000000.0000,5817000000.0000,833000000.000000,263000000.00000,2511000000.000000,-2466000000.000000,27000000.00000,0.125,0.059,0.111,0.863
MRO.L,2022,14179000000.0000,7011000000.0000,7129000000.0000,2954000000.0000,3262000000.0000,-308000000.000000,204000000.00000,192000000.000000,-599000000.000000,128000000.00000,-0.104,-0.022,-0.043,0.983
MRO.L,2023,7104000000.0000,3537000000.0000,3567000000.0000,3350000000.0000,4369000000.0000,-1019000000.000000,29000000.00000,721000000.000000,-966000000.000000,-77000000.00000,-0.304,-0.143,-0.286,0.992
MRO.L,2024,7436000000.0000,4592000000.0000,2844000000.0000,3468000000.0000,3517000000.0000,-49000000.000000,-121000000.00000,-68000000.000000,219000000.000000,-244000000.00000,-0.014,-0.007,-0.017,1.615
MT.AS,2021,90512000000.0000,39168000000.0000,49106000000.0000,76571000000.0000,61615000000.0000,14956000000.000000,9905000000.00000,-340000000.000000,-10898000000.000000,6897000000.00000,0.195,0.165,0.305,0.798
MT.AS,2022,94547000000.0000,38957000000.0000,53152000000.0000,79844000000.0000,70542000000.0000,9302000000.000000,10203000000.00000,-4483000000.000000,-477000000.000000,6735000000.00000,0.117,0.098,0.175,0.733
MT.AS,2023,93917000000.0000,37849000000.0000,53961000000.0000,68275000000.0000,67356000000.0000,919000000.000000,7645000000.00000,-5848000000.000000,-3666000000.000000,3032000000.00000,0.013,0.010,0.017,0.701
MT.AS,2024,89385000000.0000,38099000000.0000,49223000000.0000,62441000000.0000,61102000000.0000,1339000000.000000,4852000000.00000,-4987000000.000000,-680000000.000000,447000000.00000,0.021,0.015,0.027,0.774
MTS.MC,2021,90512000000.0000,39168000000.0000,49106000000.0000,76571000000.0000,61615000000.0000,14956000000.000000,9905000000.00000,-340000000.000000,-10898000000.000000,6897000000.00000,0.195,0.165,0.305,0.798
MTS.MC,2022,94547000000.0000,38957000000.0000,53152000000.0000,79844000000.0000,70542000000.0000,9302000000.000000,10203000000.00000,-4483000000.000000,-477000000.000000,6735000000.00000,0.117,0.098,0.175,0.733
MTS.MC,2023,93917000000.0000,37849000000.0000,53961000000.0000,68275000000.0000,67356000000.0000,919000000.000000,7645000000.00000,-5848000000.000000,-3666000000.000000,3032000000.00000,0.013,0.010,0.017,0.701
MTS.MC,2024,89385000000.0000,38099000000.0000,49223000000.0000,62441000000.0000,61102000000.0000,1339000000.000000,4852000000.00000,-4987000000.000000,-680000000.000000,447000000.00000,0.021,0.015,0.027,0.774
MTX.DE,2021,8304000000.0000,5544000000.0000,2681000000.0000,4188000000.0000,3966000000.0000,222000000.000000,567000000.00000,-345000000.000000,-276000000.000000,200000000.00000,0.053,0.027,0.083,2.068
MTX.DE,2022,9230000000.0000,6124000000.0000,3034000000.0000,5330000000.0000,4999000000.0000,331000000.000000,728000000.00000,-400000000.000000,-224000000.000000,347000000.00000,0.062,0.036,0.109,2.018
MTX.DE,2023,10204000000.0000,7271000000.0000,2863000000.0000,5363000000.0000,5465000000.0000,-102000000.000000,777000000.00000,-420000000.000000,-294000000.000000,365000000.00000,-0.019,-0.010,-0.036,2.540
MTX.DE,2024,12484000000.0000,9047000000.0000,3363000000.0000,7411000000.0000,6778000000.0000,633000000.000000,714000000.00000,-603000000.000000,736000000.000000,74000000.00000,0.085,0.051,0.188,2.690
MUV2.DE,2021,312405000000.0000,281460000000.0000,30829000000.0000,64516000000.0000,61583000000.0000,2933000000.000000,5226000000.00000,-3818000000.000000,-1681000000.000000,5226000000.00000,0.045,0.009,0.095,9.130
MUV2.DE,2022,269391000000.0000,242146000000.0000,27093000000.0000,39811000000.0000,34498000000.0000,5313000000.000000,3972000000.00000,-270000000.000000,-2702000000.000000,3623000000.00000,0.133,0.020,0.196,8.938
MUV2.DE,2023,273793000000.0000,244021000000.0000,29650000000.0000,39901000000.0000,35295000000.0000,4606000000.000000,2543000000.00000,-329000000.000000,-2983000000.000000,2197000000.00000,0.115,0.017,0.155,8.230
MUV2.DE,2024,286515000000.0000,253770000000.0000,32641000000.0000,42306000000.0000,36621000000.0000,5685000000.000000,3143000000.00000,-505000000.000000,-2228000000.000000,2827000000.00000,0.134,0.020,0.174,7.775
NDA-SE.ST,2021,570353000000.0000,536850000000.0000,33494000000.0000,9657000000.0000,5826000000.0000,3831000000.000000,17592000000.00000,-380000000.000000,-4931000000.000000,17174000000.00000,0.397,0.007,0.114,16.028
NDA-SE.ST,2022,594729000000.0000,563885000000.0000,30844000000.0000,9677000000.0000,6088000000.0000,3589000000.000000,21975000000.00000,-629000000.000000,-6584000000.000000,21570000000.00000,0.371,0.006,0.116,18.282
NDA-SE.ST,2023,584702000000.0000,553477000000.0000,31225000000.0000,11737000000.0000,6803000000.0000,4934000000.000000,-6472000000.00000,-535000000.000000,-4008000000.000000,-7002000000.00000,0.420,0.008,0.158,17.725
NDA-SE.ST,2024,623355000000.0000,590919000000.0000,32436000000.0000,12039000000.0000,6980000000.0000,5059000000.000000,906000000.00000,-2916000000.000000,-2347000000.000000,346000000.00000,0.420,0.008,0.156,18.218
NESN.SW,2021,139142000000.0000,85415000000.0000,53140000000.0000,87470000000.0000,70565000000.0000,16905000000.000000,13864000000.00000,-3044000000.000000,-9152000000.000000,8523000000.00000,0.193,0.121,0.318,1.607
NESN.SW,2022,135182000000.0000,92390000000.0000,41982000000.0000,94780000000.0000,85510000000.0000,9270000000.000000,11907000000.00000,-1903000000.000000,-11385000000.000000,6546000000.00000,0.098,0.069,0.221,2.201
NESN.SW,2023,126550000000.0000,90163000000.0000,35742000000.0000,93351000000.0000,82142000000.0000,11209000000.000000,15941000000.00000,-6196000000.000000,-9758000000.000000,9738000000.00000,0.120,0.089,0.314,2.523
NESN.SW,2024,139264000000.0000,102571000000.0000,35917000000.0000,91720000000.0000,80836000000.0000,10884000000.000000,16675000000.00000,-8624000000.000000,-7362000000.000000,10712000000.00000,0.119,0.078,0.303,2.856
NEXI.MI,2021,25205713000.0000,12897545000.0000,12298757000.0000,3052658000.0000,3014929000.0000,37729000.000000,323966000.00000,-526004000.000000,1589070000.000000,42305000.00000,0.012,0.001,0.003,1.049
NEXI.MI,2022,25553228000.0000,13296095000.0000,12234663000.0000,5301044000.0000,5162049000.0000,138995000.000000,634383000.00000,-1022273000.000000,-709448000.000000,107584000.00000,0.026,0.005,0.011,1.087
NEXI.MI,2023,26349788000.0000,15052642000.0000,11274415000.0000,5813560000.0000,6819549000.0000,-1005989000.000000,902424000.00000,-639841000.000000,88811000.000000,437882000.00000,-0.173,-0.038,-0.089,1.335
NEXI.MI,2024,24495318000.0000,13538370000.0000,10933796000.0000,6197606000.0000,6030245000.0000,167361000.000000,974028000.00000,-353861000.000000,-1345664000.000000,527055000.00000,0.027,0.007,0.015,1.238
NG.L,2021,,,,,,,,,,,,,,
NG.L,2022,94860000000.0000,71004000000.0000,23833000000.0000,18449000000.0000,16096000000.0000,2353000000.000000,6272000000.00000,-14010000000.000000,7769000000.000000,728000000.00000,0.128,0.025,0.099,2.979
NG.L,2023,92697000000.0000,63135000000.0000,29538000000.0000,21659000000.0000,13862000000.0000,7797000000.000000,6898000000.00000,240000000.000000,-7173000000.000000,6000000.00000,0.360,0.084,0.264,2.137
NG.L,2024,98325000000.0000,68433000000.0000,29867000000.0000,19850000000.0000,17560000000.0000,2290000000.000000,6939000000.00000,-7499000000.000000,987000000.000000,-514000000.00000,0.115,0.023,0.077,2.291
NIBE-B.ST,2021,43394000000.0000,21737000000.0000,21438000000.0000,30832000000.0000,27512000000.0000,3320000000.000000,3262000000.00000,-2010000000.000000,-1502000000.000000,1938000000.00000,0.108,0.077,0.155,1.014
NIBE-B.ST,2022,53994000000.0000,26021000000.0000,27935000000.0000,40071000000.0000,35720000000.0000,4351000000.000000,2614000000.00000,-2778000000.000000,-151000000.000000,373000000.00000,0.109,0.081,0.156,0.931
NIBE-B.ST,2023,68104000000.0000,37897000000.0000,30160000000.0000,46649000000.0000,41864000000.0000,4785000000.000000,2580000000.00000,-12604000000.000000,9602000000.000000,-1140000000.00000,0.103,0.070,0.159,1.257
NIBE-B.ST,2024,70406000000.0000,38266000000.0000,32098000000.0000,40521000000.0000,39348000000.0000,1173000000.000000,4006000000.00000,-2845000000.000000,-64000000.000000,1359000000.00000,0.029,0.017,0.037,1.192
NN.AS,2021,251443000000.0000,227811000000.0000,23388000000.0000,19009000000.0000,15731000000.0000,3278000000.000000,-2594000000.00000,-1826000000.000000,-741000000.000000,-2641000000.00000,0.172,0.013,0.140,9.741
NN.AS,2022,207024000000.0000,185923000000.0000,21029000000.0000,-652000000.0000,-2286000000.0000,1634000000.000000,-8119000000.00000,6012000000.000000,1764000000.000000,-8119000000.00000,-2.506,0.008,0.078,8.841
NN.AS,2023,208941000000.0000,187822000000.0000,21040000000.0000,10974000000.0000,9802000000.0000,1172000000.000000,62000000.00000,4533000000.000000,-2986000000.000000,62000000.00000,0.107,0.006,0.056,8.927
NN.AS,2024,210375000000.0000,188723000000.0000,21567000000.0000,,,1583000000.000000,,,,,,0.008,0.073,8.751
NOVN.SW,2021,131795000000.0000,63973000000.0000,67655000000.0000,43974000000.0000,19953000000.0000,24021000000.000000,15071000000.00000,4208000000.000000,-16264000000.000000,12515000000.00000,0.546,0.182,0.355,0.946
NOVN.SW,2022,117453000000.0000,58030000000.0000,59342000000.0000,43461000000.0000,36506000000.0000,6955000000.000000,14236000000.00000,1468000000.000000,-20562000000.000000,11997000000.00000,0.160,0.059,0.117,0.978
NOVN.SW,2023,99945000000.0000,53195000000.0000,46667000000.0000,46660000000.0000,31810000000.0000,14850000000.000000,14458000000.00000,5596000000.000000,-14278000000.000000,11705000000.00000,0.318,0.149,0.318,1.140
NOVN.SW,2024,102246000000.0000,58120000000.0000,44046000000.0000,51722000000.0000,39781000000.0000,11941000000.000000,17619000000.00000,-7513000000.000000,-11742000000.000000,13805000000.00000,0.231,0.117,0.271,1.320
NTGY.MC,2021,38249000000.0000,29376000000.0000,5889000000.0000,22140000000.0000,20926000000.0000,1214000000.000000,1586000000.00000,-2545000000.000000,549000000.000000,1576000000.00000,0.055,0.032,0.206,4.988
NTGY.MC,2022,40390000000.0000,30411000000.0000,7574000000.0000,33965000000.0000,32316000000.0000,1649000000.000000,2163000000.00000,1155000000.000000,-2545000000.000000,2158000000.00000,0.049,0.041,0.218,4.015
NTGY.MC,2023,37893000000.0000,25964000000.0000,9448000000.0000,22617000000.0000,20631000000.0000,1986000000.000000,1219000000.00000,-775000000.000000,-1827000000.000000,1215000000.00000,0.088,0.052,0.210,2.748
NTGY.MC,2024,40836000000.0000,29183000000.0000,9478000000.0000,19267000000.0000,17366000000.0000,1901000000.000000,,,,,0.099,0.047,0.201,3.079
NWG.L,2021,781992000000.0000,740189000000.0000,41796000000.0000,10340000000.0000,7072000000.0000,3268000000.000000,53684000000.00000,3065000000.000000,-2601000000.000000,52304000000.00000,0.316,0.004,0.078,17.710
NWG.L,2022,720053000000.0000,683557000000.0000,36488000000.0000,13352000000.0000,9763000000.0000,3589000000.000000,-43597000000.00000,19059000000.000000,-10652000000.000000,-44979000000.00000,0.269,0.005,0.098,18.734
NWG.L,2023,692673000000.0000,655485000000.0000,37157000000.0000,14779000000.0000,10143000000.0000,4636000000.000000,-17438000000.00000,-14694000000.000000,-6304000000.000000,-18993000000.00000,0.314,0.007,0.125,17.641
NWG.L,2024,707985000000.0000,668607000000.0000,39350000000.0000,14653000000.0000,9851000000.0000,4802000000.000000,1772000000.00000,-12699000000.000000,-1886000000.000000,694000000.00000,0.328,0.007,0.122,16.991
NXT.L,2021,,,,,,,,,,,,,,
NXT.L,2022,3981800000.0000,2971800000.0000,1010000000.0000,4625900000.0000,3948400000.0000,677500000.000000,971400000.00000,-292500000.000000,-993400000.000000,705100000.00000,0.146,0.170,0.671,2.942
