Ticker,Year,OperatingCashFlow,CashFlowFromContinuingOperatingActivities,Net Income From Continuing Operations,DepreciationAmortizationDepletion,DepreciationAndAmortization,OtherNonCashItems,ChangeInWorkingCapital,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInOtherWorkingCapital,TaxesRefundPaid,InvestingCashFlow,CashFlowFromContinuingInvestingActivities,NetInvestmentPurchaseAndSale,PurchaseOfInvestments,SaleOfInvestments,NetPPEPurchaseAndSale,PurchaseOfPPE,SaleOfPPE,NetIntangiblesPurchaseAndSale,PurchaseOfIntangibles,SaleOfIntangibles,NetBusinessPurchaseAndSale,PurchaseOfBusiness,SaleOfBusiness,Net Other Investing Changes,FinancingCashFlow,CashFlowFromContinuingFinancingActivities,NetLongTermDebtIssuance,Net Issuance Payments Of Debt,LongTermDebtIssued,LongTermDebtPayments,Net Common Stock Issuance,Common Stock Issuance,Common Stock Payments,Cash Dividends Paid,Net Other Financing Charges,EndCashPosition,ChangeInCash,EffectOfExchangeRateChanges,BeginningCashPosition,CapitalExpenditure,IssuanceOfCapitalStock,IssuanceOfDebt,RepaymentOfDebt,RepurchaseOfCapitalStock,FreeCashFlow
TRN.MI,2022,2323.7,,857.7,736.1,736.1,77.4,721.7,14.7,-126.1,721.7,-380.1,-1855.4,,-350.5,,,15.6,,15.6,,,,159.4,0.0,157.0,24.8,92.5,,,-289.0,,,-10.0,-10.0,-10.0,-595.8,688.3,2167.0,560.8,,1606.2,-1704.7,,,,-10.0,619.0
TRN.MI,2023,1084.9,,882.8,775.7,775.7,124.0,-510.6,-6.4,-25.7,-510.6,-434.0,-2334.4,,-118.4,,,19.4,,19.4,,,,-18.7,-15.8,0.0,48.3,464.3,,,1142.8,,,,,,-671.5,1135.8,1381.8,-785.2,,2167.0,-2265.0,,,,,-1180.1
TRN.MI,2024,1468.7,,1062.5,876.4,876.4,159.9,-544.9,-85.0,15.6,-544.9,-371.6,-2404.1,,60.6,,,12.7,,12.7,,,,72.8,0.0,79.3,74.2,1867.0,,1290.8,1723.5,1290.8,,,,,-690.6,834.1,2313.4,931.6,,1381.8,-2624.4,,1723.5,,,-1155.7
TRN.MI,2025,432.4,,312.7,,222.1,,-47.6,-175.9,,-47.6,,-687.2,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8,,,-742.6,,,,,-310.2
TSCO.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSCO.L,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSCO.L,2022,3757.0,,2509.0,1431.0,1718.0,3.0,362.0,47.0,,362.0,-201.0,-1735.0,,-1014.0,-1288.0,274.0,-640.0,-949.0,309.0,-229.0,-229.0,,117.0,-59.0,176.0,,-2234.0,,-381.0,-381.0,394.0,-775.0,-422.0,-422.0,-422.0,-731.0,-123.0,1771.0,-212.0,12.0,1971.0,-1178.0,,394.0,-775.0,-422.0,2579.0
TSCO.L,2023,3722.0,,1508.0,1422.0,1700.0,23.0,251.0,369.0,,251.0,-123.0,-706.0,,200.0,-535.0,735.0,-629.0,-971.0,342.0,-279.0,-279.0,,-81.0,-81.0,0.0,,-3188.0,,-709.0,-709.0,0.0,-709.0,-867.0,-867.0,-867.0,-859.0,-160.0,1565.0,-172.0,-34.0,1771.0,-1250.0,,0.0,-709.0,-867.0,2472.0
TSCO.L,2024,3839.0,,2162.0,1443.0,1723.0,720.0,263.0,-7.0,,263.0,-223.0,-1700.0,,-564.0,-2846.0,2282.0,-1053.0,-1108.0,55.0,-278.0,-278.0,,-2.0,-26.0,24.0,,-1859.0,,457.0,457.0,1232.0,-775.0,-845.0,-845.0,-845.0,-778.0,-66.0,1528.0,280.0,29.0,1565.0,-1386.0,,1232.0,-775.0,-845.0,2453.0
TSCO.L,2025,2922.0,,2746.0,1488.0,1775.0,64.0,-853.0,53.0,,-853.0,-366.0,-441.0,,609.0,-2296.0,2905.0,-1110.0,-1247.0,137.0,-292.0,-292.0,,96.0,-61.0,157.0,,-2943.0,,-347.0,-347.0,462.0,-809.0,-1070.0,-1070.0,-1070.0,-864.0,-60.0,1399.0,-462.0,-13.0,1874.0,-1539.0,,462.0,-809.0,-1070.0,1383.0
TTE.PA,2020,,,,,,,,,,-1782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTE.PA,2021,30410.0,30410.0,16366.0,14343.0,14343.0,476.0,-616.0,-21026.0,,962.0,,-13656.0,-13656.0,722.0,,722.0,,,,-11573.0,-12343.0,770.0,-2730.0,-2999.0,269.0,-75.0,-25497.0,-25497.0,2576.0,-8280.0,3248.0,-672.0,-1442.0,381.0,-1823.0,-8228.0,-7547.0,21342.0,-8743.0,-1183.0,31268.0,-12343.0,381.0,3248.0,-672.0,-1823.0,18067.0
TTE.PA,2022,47367.0,47367.0,21044.0,13680.0,13680.0,432.0,1191.0,-3523.0,,,,-15116.0,-15116.0,577.0,,577.0,,,,-15150.0,-15690.0,540.0,-2301.0,-3136.0,835.0,1758.0,-19272.0,-19272.0,769.0,-5304.0,1148.0,-379.0,-7341.0,370.0,-7711.0,-9986.0,3359.0,33026.0,12979.0,-1295.0,21342.0,-15690.0,370.0,1148.0,-379.0,-7711.0,31677.0
TTE.PA,2023,40679.0,40679.0,21510.0,13818.0,13818.0,1250.0,6091.0,14860.0,,,,-16454.0,-16454.0,490.0,,490.0,,,,-13933.0,-17722.0,3789.0,-1688.0,-5249.0,3561.0,-1323.0,-29730.0,-29730.0,-1265.0,-15554.0,189.0,-1454.0,-8784.0,383.0,-9167.0,-7517.0,2125.0,27263.0,-5505.0,-258.0,33026.0,-17722.0,383.0,189.0,-1454.0,-9167.0,22957.0
TTE.PA,2024,30854.0,30854.0,16031.0,13107.0,13107.0,535.0,2364.0,-3556.0,,,,-17332.0,-17332.0,347.0,,347.0,,,,-14182.0,-14909.0,727.0,-2399.0,-4566.0,2167.0,-1098.0,-14425.0,-14425.0,6761.0,1619.0,7563.0,-802.0,-7474.0,521.0,-7995.0,-7717.0,-853.0,25844.0,-903.0,-516.0,27263.0,-14909.0,521.0,7563.0,-802.0,-7995.0,15945.0
TTE.PA,2025,5960.0,5960.0,2746.0,3360.0,3360.0,242.0,49.0,,,,,-6689.0,-6689.0,15.0,,15.0,,,,-4697.0,-4766.0,69.0,-1892.0,-2046.0,154.0,-115.0,-2152.0,-2152.0,230.0,-126.0,257.0,-27.0,-1215.0,492.0,-1707.0,-1894.0,1083.0,20424.0,-2881.0,468.0,22837.0,-4766.0,492.0,257.0,-27.0,-1707.0,1194.0
TW.L,2020,,,,,,,,,,,,,,,,,,,,,,,,-19.8,,,,,,,,,,,,,,,,,,,,,,,
TW.L,2021,431.9,,698.2,15.6,15.6,,-267.1,,,-267.1,-123.0,-10.3,,,,,-2.5,-2.5,0.0,-2.1,-2.1,,-5.9,-5.9,,-10.0,-321.7,,-12.7,-12.7,0.0,-12.7,-0.6,3.6,-4.2,-301.5,,921.0,99.9,-1.9,823.0,-4.6,3.6,0.0,-12.7,-4.2,427.3
TW.L,2022,477.5,,827.5,14.5,14.5,,-237.4,,,-237.4,-176.9,33.6,,,,,-0.2,-1.7,1.5,-0.4,-0.4,,24.2,,,,-482.4,,0.0,0.0,0.0,0.0,-151.0,0.3,-151.3,-323.8,,952.3,28.7,2.6,921.0,-2.1,0.3,0.0,0.0,-151.3,475.4
TW.L,2023,129.6,,467.8,11.0,12.7,,-214.3,,,-214.3,-126.5,27.4,,,,,-6.8,-6.8,0.0,-0.1,-0.1,,-3.8,-3.8,0.0,,-342.8,,0.0,0.0,87.0,-87.0,3.0,3.0,0.0,-337.9,,764.9,-185.8,-1.6,952.3,-6.9,3.0,87.0,-87.0,0.0,122.7
TW.L,2024,164.9,,333.9,13.2,14.3,,-110.1,,,-110.1,-102.5,73.9,,,,,-3.3,-3.4,0.1,0.0,0.0,,49.1,,49.1,,-352.3,,0.0,0.0,0.0,0.0,-3.3,0.7,-4.0,-339.4,,647.4,-113.5,-4.0,764.9,-3.4,0.7,0.0,0.0,-4.0,161.5
TW.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBSG.SW,2020,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,-1387.0,,,,,,,,,,,-1387.0,
UBSG.SW,2021,31425.0,31426.0,7486.0,2118.0,2118.0,3901.0,19103.0,,,48879.0,-1134.0,-2119.0,-2119.0,-1165.0,-5672.0,4507.0,-1546.0,-1841.0,295.0,,,,592.0,-1.0,593.0,,10345.0,10346.0,18363.0,15270.0,98272.0,-79909.0,-3341.0,-3341.0,-3341.0,-1301.0,-283.0,207875.0,39651.0,-5307.0,173531.0,-1841.0,,98272.0,-79909.0,-3341.0,29584.0
UBSG.SW,2022,14647.0,14646.0,7661.0,2061.0,2061.0,-10742.0,18228.0,,,10256.0,-1582.0,-12447.0,-12447.0,-12692.0,-31491.0,18799.0,-1482.0,-1643.0,161.0,,,,1727.0,-3.0,1730.0,,-9094.0,-9095.0,11445.0,-804.0,79115.0,-67670.0,-6006.0,-6006.0,-6006.0,-1668.0,-616.0,195321.0,-6894.0,-5659.0,207875.0,-1643.0,,79115.0,-67670.0,-6006.0,13004.0
UBSG.SW,2023,86068.0,86067.0,27382.0,3750.0,3750.0,-33904.0,90103.0,,,67743.0,-1852.0,103124.0,103124.0,-3779.0,-14244.0,10465.0,-1620.0,-1685.0,65.0,,,,117.0,-4.0,121.0,108406.0,-58262.0,-58262.0,-56252.0,-53083.0,109735.0,-165987.0,-2779.0,-2779.0,,-1679.0,-721.0,340207.0,130930.0,13955.0,195321.0,-1685.0,,109735.0,-165987.0,,84383.0
