ticker_market,market,name,country,ticket
IRLABA.ST,ST,IRLAB Therapeutics,sweden,IRLABa
CMHM.ST,ST,Chordate Medical,sweden,CMHM
SARSYS.ST,ST,Scandinavian Airport Road,sweden,SARSYS
SPINT.ST,ST,Spintso International,sweden,SPINT
HEMC.ST,ST,Hemcheck Sweden,sweden,HEMC
SAMTB.ST,ST,Samtrygg Group,sweden,SAMTb
ACOS.ST,ST,Acosense,sweden,ACOS
INIT.ST,ST,Initiator Pharma,sweden,INIT
CARE.ST,ST,Camanio Care,sweden,CARE
CHRO.ST,ST,ChromoGenics,sweden,CHRO
EATG.ST,ST,EatGood Sweden,sweden,EATG
ISR.ST,ST,ISR Holding,sweden,ISR
MIPS.ST,ST,MIPS,sweden,MIPS
UNIBAP.ST,ST,Unibap,sweden,UNIBAP
XAVIB.ST,ST,Xavitech,sweden,XAVIb
AMBEA.ST,ST,Ambea,sweden,AMBEA
BIOVICB.ST,ST,Biovica International,sweden,BIOVICb
ISOFOL.ST,ST,Isofol Medical,sweden,ISOFOL
PRLD.ST,ST,Prolight Diagnostics,sweden,PRLD
ATIC.ST,ST,Actic Group,sweden,ATIC
FMMB.ST,ST,FM Mattsson Mora,sweden,FMMb
IVACC.ST,ST,Intervacc,sweden,IVACC
SONE.ST,ST,Sonetel,sweden,SONE
SSM.ST,ST,SSM Holding,sweden,SSM
TANGI.ST,ST,Tangiamo Touch Tech,sweden,TANGI
ANNX.ST,ST,Annexin Pharma,sweden,ANNX
ACUC.ST,ST,AcuCort,sweden,ACUC
IPCOR.ST,ST,Intl Petroleum,sweden,IPCOR
MATRA.ST,ST,Matra Petroleum,sweden,MATRA
XMR.ST,ST,XMReality,sweden,XMR
COMPIT.ST,ST,Compare-IT Nordic,sweden,COMPIT
RENT.ST,ST,Rentunder Holding,sweden,RENT
BUSER.ST,ST,Bambuser,sweden,BUSER
LOGS.ST,ST,Logistea,sweden,LOGS
MANTEX.ST,ST,Mantex,sweden,MANTEX
INSTAL.ST,ST,Instalco Intressenter,sweden,INSTAL
INTEGB.ST,ST,Integrum,sweden,INTEGb
SDIPB.ST,ST,Sdiptech,sweden,SDIPb
SECIT.ST,ST,SECITS,sweden,SECIT
BIOSE.ST,ST,Bioservo Tech,sweden,BIOSE
MCOVB.ST,ST,Medicover,sweden,MCOVb
MPLUS.ST,ST,MobiPlus,sweden,MPLUS
MTRS.ST,ST,Munters,sweden,MTRS
ABIGR.ST,ST,Abelco Investment,sweden,ABIGR
AYIMAB.ST,ST,Ayima,sweden,AYIMAb
BOOZT.ST,ST,Boozt,sweden,BOOZT
TERRNTB.ST,ST,TerraNet,sweden,TERRNTb
NTGRP.ST,ST,Net Trading Group,sweden,NTGRP
ESSITYA.ST,ST,Essity A,sweden,ESSITYa
ESSITYB.ST,ST,Essity B,sweden,ESSITYb
BONEX.ST,ST,Bonesupport,sweden,BONEX
MMGRB.ST,ST,Momentum Group,sweden,MMGRb
LUMIN.ST,ST,Lundin Mining,sweden,LUMIN
ENERS.ST,ST,Enersize,sweden,ENERS
NITRO.ST,ST,Nitro Games,sweden,NITRO
QUART.ST,ST,Quartiers Properties,sweden,QUART
ZAPLOX.ST,ST,Zaplox,sweden,ZAPLOX
PAX.ST,ST,Paxman,sweden,PAX
TCC.ST,ST,TC Connect,sweden,TCC
TRIANB.ST,ST,Fastighets Trianon,sweden,TRIANb
SEDANA.ST,ST,Sedana Medical,sweden,SEDANA
SUSW.ST,ST,Surgical Science Sweden,sweden,SUSW
CIMCO.ST,ST,Cimco Marine,sweden,CIMCO
ASPIRE.ST,ST,Aspire Global,sweden,ASPIRE
PROMO.ST,ST,Promore Pharma,sweden,PROMO
URBIT.ST,ST,Urb-it,sweden,URBIT
REALFI.ST,ST,Realfiction,sweden,REALFI
PANION.ST,ST,Panion Animal,sweden,PANION
IAPO.ST,ST,iApotek Int,sweden,IAPO
OMNIC.ST,ST,OmniCar,sweden,OMNIC
NETMB.ST,ST,Netmore,sweden,NETMb
SDSY.ST,ST,Seamless Distribution,sweden,SDSY
ENRAD.ST,ST,Enrad,sweden,ENRAD
SECS.ST,ST,Sensec,sweden,SECS
N55.ST,ST,News55,sweden,N55
NXTCL.ST,ST,NextCell Pharma,sweden,NXTCL
SENZA.ST,ST,SenzaGen,sweden,SENZA
ISAB.ST,ST,Inhalation Sciences,sweden,ISAB
XSPRAY.ST,ST,XSpray Pharma,sweden,XSPRAY
BALCO.ST,ST,Balco Group,sweden,BALCO
HANDI.ST,ST,Handicare,sweden,HANDI
BIOAB.ST,ST,BioArctic,sweden,BIOAb
FRAMB.ST,ST,Fram Skandinavien,sweden,FRAMb
SBBPREF.ST,ST,Samhallsbyggnadsbolaget I Norden Pref,sweden,SBBpref
CLIMEB.ST,ST,Climeon,sweden,CLIMEb
QIIWI.ST,ST,WeAreQiiwi Interactive,sweden,QIIWI
GLOBAL.ST,ST,Global Gaming 555,sweden,GLOBAL
LOGIST.ST,ST,Logistri Fastighets,sweden,LOGIST
ESEN.ST,ST,ESEN eSports,sweden,ESEN
FNMA.ST,ST,Ferronordic Machines,sweden,FNMA
BIBB.ST,ST,BibbInstruments,sweden,BIBB
3KRI.ST,ST,Tre Kronor Property,sweden,3KRI
ASAIN.ST,ST,Artificial Solutions,sweden,ASAIN
IRRAS.ST,ST,Irras,sweden,IRRAS
2CUREX.ST,ST,2cureX,sweden,2CUREX
AWRD.ST,ST,Awardit,sweden,AWRD
TSEC.ST,ST,Tempest Security,sweden,TSEC
DEVPB.ST,ST,DevPort,sweden,DEVPb
MAGIN.ST,ST,MAG Interactive,sweden,MAGIN
ACCON.ST,ST,Acconeer,sweden,ACCON
SCOUT.ST,ST,Scout Gaming,sweden,SCOUT
ARJOB.ST,ST,Arjo,sweden,ARJOb
LYKOA.ST,ST,Lyko,sweden,LYKOa
ATVEXAB.ST,ST,Atvexa,sweden,ATVEXAb
COREB.ST,ST,Corem Property,sweden,COREb
BIOWKS.ST,ST,Bio-Works,sweden,BIOWKS
FLEXQ.ST,ST,FlexQube,sweden,FLEXQ
HDWB.ST,ST,Hitech Wireless Sweden,sweden,HDWb
AKELPREF.ST,ST,Akelius Residential Pref,sweden,AKELpref
LEMSE.ST,ST,Leading Edge Materials,sweden,LEMSE
LIVIH.ST,ST,Liv ihop,sweden,LIVIH
BONES.ST,ST,BBS,sweden,BONES
CIBUS.ST,ST,​Cibus Nordic Real Estate,sweden,CIBUS
NP3PREF.ST,ST,NP3 Fastigheter Pref,sweden,NP3pref
ZUTEC.ST,ST,Zutec Holding,sweden,ZUTEC
GREENL.ST,ST,Green Landscaping,sweden,GREENL
BHGF.ST,ST,Bygghemma,sweden,BHGF
ICO.ST,ST,Iconovo,sweden,ICO
FLUIC.ST,ST,Fluicell,sweden,FLUIC
INFREA.ST,ST,Infrea,sweden,INFREA
AECO.ST,ST,Africa Energy,sweden,AECO
OVZON.ST,ST,Ovzon,sweden,OVZON
JDT.ST,ST,JonDeTech Sensors,sweden,JDT
ITECH.ST,ST,I-Tech,sweden,ITECH
NCAB.ST,ST,NCAB Group,sweden,NCAB
BETCO.ST,ST,Better Collective,sweden,BETCO
FLEXM.ST,ST,Flexion Mobile,sweden,FLEXM
ELKNOK.ST,ST,Elkem,sweden,ELKNOK
EPIRB.ST,ST,Epiroc B,sweden,EPIRb
EPIRA.ST,ST,Epiroc A,sweden,EPIRa
PENGB.ST,ST,Projektengagemang,sweden,PENGb
MIDSU.ST,ST,Midsummer,sweden,MIDSU
CALTX.ST,ST,Calliditas Therapeutics,sweden,CALTX
RAKE.ST,ST,Raketech,sweden,RAKE
RPLAN.ST,ST,Ranplan,sweden,RPLAN
VNESDB.ST,ST,Veoneer SDR,sweden,VNEsdb
TOUCH.ST,ST,Touchtech,sweden,TOUCH
ASAPH.ST,ST,Asarina Pharma,sweden,ASAPH
NIO.ST,ST,Nordic Iron Ore,sweden,NIO
INFRAC.ST,ST,Infracom,sweden,INFRAC
TOAD.ST,ST,Toadman Interactive,sweden,TOAD
247.ST,ST,24SevenOffice,sweden,247
OBST.ST,ST,ObsteCare,sweden,OBST
STENO.ST,ST,StenoCare,sweden,STENO
AXOLOT.ST,ST,Axolot Solutions,sweden,AXOLOT
NYFO.ST,ST,Nyfosa,sweden,NYFO
AROSPREF.ST,ST,Aros Bostadsutveckling,sweden,AROSpref
S2ME.ST,ST,S2Medical,sweden,S2ME
ALZCUR.ST,ST,AlzeCure Pharma,sweden,ALZCUR
JETPAK.ST,ST,Jetpak,sweden,JETPAK
LIMET.ST,ST,Lime Tech,sweden,LIMET
QLINEA.ST,ST,Q linea,sweden,QLINEA
AZELIO.ST,ST,Azelio,sweden,AZELIO
CAGGR.ST,ST,CAG,sweden,CAGGR
SBBD.ST,ST,Samhallsbyggnadsbolaget I D,sweden,SBBd
FOOTB.ST,ST,Footway B,sweden,FOOTb
INCOAX.ST,ST,InCoax Networks,sweden,INCOAX
ACELP.ST,ST,Ascelia Pharma,sweden,ACELP
FERRO.ST,ST,Ferroamp Elektronik,sweden,FERRO
GIGSEK.ST,ST,Gaming Innovation,sweden,GIGSEK
NENTA.ST,ST,Nordic Entertainment A,sweden,NENTa
NENTB.ST,ST,Nordic Entertainment B,sweden,NENTb
FRILLB.ST,ST,Frill,sweden,FRILLb
TEQ.ST,ST,Teqnion,sweden,TEQ
COLAB.ST,ST,Colabitoil Sweden,sweden,COLAB
CALMAB.ST,ST,Calmark Sweden B,sweden,CALMAb
ZICC.ST,ST,Ziccum,sweden,ZICC
SCOLG.ST,ST,Scandion Oncology,sweden,SCOLG
ADVTY.ST,ST,Adverty,sweden,ADVTY
RISK.ST,ST,Risk Intelligence,sweden,RISK
BUBL.ST,ST,Bublar,sweden,BUBL
KARNO.ST,ST,Karnov Group,sweden,KARNO
TRIBOB.ST,ST,Triboron B,sweden,TRIBOb
UPSALE.ST,ST,Upsales Tech,sweden,UPSALE
OSSD.ST,ST,OssDsign,sweden,OSSD
SLITE.ST,ST,Slitevind,sweden,SLITE
VERTB.ST,ST,Vertiseit,sweden,VERTb
JOMA.ST,ST,John Mattson,sweden,JOMA
K2AB.ST,ST,K2A Knaust & Andersson Fastigheter,sweden,K2Ab
NHCBHFFS.ST,ST,Baltic Horizon Fund,sweden,NHCBHFFS
ADAPT.ST,ST,Adapteo,sweden,ADAPT
SEAF.ST,ST,Seafire,sweden,SEAF
QBITTO1.ST,ST,QuickBit,sweden,QBITto1
QBIT.ST,ST,QuickBit,sweden,QBIT
NUSTAY.ST,ST,Nustay,sweden,NUSTAY
ATANA.ST,ST,Attana,sweden,ATANA
SMOL.ST,ST,Smoltek Nanotech,sweden,SMOL
ZORDIXB.ST,ST,Zordix,sweden,ZORDIXb
EQTAB.ST,ST,EQT AB,sweden,EQTAB
MNTC.ST,ST,Mentice,sweden,MNTC
LIPI.ST,ST,Lipidor,sweden,LIPI
ZIGN.ST,ST,Zignsec,sweden,ZIGN
ACS.MC,MC,ACS,spain,ACS
ABG.MC,MC,Abengoa,spain,ABG
A3M.MC,MC,Atresmedia,spain,A3M
ACX.MC,MC,Acerinox,spain,ACX
BBVA.MC,MC,BBVA,spain,BBVA
BKT.MC,MC,Bankinter,spain,BKT
BME.MC,MC,BME,spain,BME
ANA.MC,MC,Acciona,spain,ANA
CABK.MC,MC,Caixabank,spain,CABK
ENAG.MC,MC,Enagas,spain,ENAG
FCC.MC,MC,FCC,spain,FCC
NTGY.MC,MC,Naturgy Energy,spain,NTGY
SGREN.MC,MC,Gamesa,spain,SGREN
GRLS.MC,MC,Grifols,spain,GRLS
FER.MC,MC,Ferrovial,spain,FER
REE.MC,MC,Red Electrica,spain,REE
ITX.MC,MC,Inditex,spain,ITX
REP.MC,MC,Repsol,spain,REP
IBE.MC,MC,Iberdrola,spain,IBE
IDR.MC,MC,Indra A,spain,IDR
MAP.MC,MC,Mapfre,spain,MAP
TEF.MC,MC,Telefonica,spain,TEF
TL5.MC,MC,Mediaset,spain,TL5
SCYR.MC,MC,Sacyr,spain,SCYR
SABE.MC,MC,B. Sabadell,spain,SABE
SAN.MC,MC,Santander,spain,SAN
COL.MC,MC,Inmobiliaria Colonial,spain,COL
TRE.MC,MC,Tecnicas Reunidas,spain,TRE
OHL.MC,MC,OHL,spain,OHL
ICAG.MC,MC,IAG,spain,ICAG
EBRO.MC,MC,Ebro Foods,spain,EBRO
ELE.MC,MC,Endesa,spain,ELE
AMA.MC,MC,Amadeus,spain,AMA
BKIA.MC,MC,Bankia,spain,BKIA
DIDA.MC,MC,DIA,spain,DIDA
VTSG.MC,MC,Vertice 360 Grados,spain,VTSG
ROVI.MC,MC,Laborat.Rovi,spain,ROVI
GALQ.MC,MC,General Alquiler Maquinaria,spain,GALQ
SLRS.MC,MC,Solaria,spain,SLRS
AI.MC,MC,Airtificial Intelligence,spain,AI
ALNTA.MC,MC,Alantra Partners,spain,ALNTA
ALB.MC,MC,Alba SA,spain,ALB
PRS.MC,MC,Promotora Informaciones,spain,PRS
MEL.MC,MC,Melia Hotels,spain,MEL
GSJ.MC,MC,Empresarial San Jose,spain,GSJ
NXTE.MC,MC,Nueva Expresion,spain,NXTE
ADXR.MC,MC,Audax Renovables,spain,ADXR
MCM.MC,MC,Miquel Cost.,spain,MCM
GCO.MC,MC,Grupo Catalana Occidente,spain,GCO
SPSL.MC,MC,Service P.S.,spain,SPSL
ENC.MC,MC,ENCE,spain,ENC
CAF.MC,MC,Construcciones y Auxiliar,spain,CAF
UBS.MC,MC,Urbas Grupo,spain,UBS
ISUR.MC,MC,Inmobiliaria del Sur,spain,ISUR
QBT.MC,MC,Quabit,spain,QBT
LGT.MC,MC,Lingotes,spain,LGT
IBG.MC,MC,Iberpapel Gestion,spain,IBG
BRIO.MC,MC,Bodegas Riojanas,spain,BRIO
ADZ.MC,MC,Adolfo Dominguez,spain,ADZ
RLIA.MC,MC,Realia,spain,RLIA
IBES.MC,MC,Nyesa Valores,spain,IBES
CBAV.MC,MC,Clinica Baviera,spain,CBAV
RDM.MC,MC,Reno De Medici,spain,RDM
NEA.MC,MC,Nicolas Correa,spain,NEA
CIEA.MC,MC,Cie Automotive,spain,CIEA
RTA4.MC,MC,Renta 4 Banco,spain,RTA4
RJFE.MC,MC,Laboratorio Reig Jofre,spain,RJFE
EZEN.MC,MC,Grupo Ezentis SA,spain,EZEN
MDF.MC,MC,Duro Felguera,spain,MDF
ZOT.MC,MC,Zardoya Otis,spain,ZOT
BDL.MC,MC,Baron De Ley,spain,BDL
MTBA.MC,MC,Montebalito,spain,MTBA
MVC.MC,MC,Metrovacesa,spain,MVC
NHH.MC,MC,NH Hoteles,spain,NHH
FAE.MC,MC,Faes Farma,spain,FAE
TUR.MC,MC,Tubos Reunid,spain,TUR
PVA.MC,MC,Pescanova,spain,PVA
GRLSBN.MC,MC,Grifols Pref,spain,GRLSbn
BIOS.MC,MC,Biosearch,spain,BIOS
VIS.MC,MC,Viscofan,spain,VIS
PSG.MC,MC,Prosegur,spain,PSG
ALM.MC,MC,Almirall,spain,ALM
VOC.MC,MC,Vocento,spain,VOC
VID.MC,MC,Vidrala,spain,VID
CCMC.MC,MC,Empresarial Materiales,spain,CCMC
TUBA.MC,MC,Tubacex,spain,TUBA
REN.MC,MC,Renta Corp,spain,REN
FLUI.MC,MC,Fluidra,spain,FLUI
ENOR.MC,MC,Elecnor,spain,ENOR
AZK.MC,MC,Azkoyen,spain,AZK
APAM.MC,MC,Aperam,spain,APAM
SNCE.MC,MC,Sniace,spain,SNCE
ECR.MC,MC,Ercros,spain,ECR
CDRE.MC,MC,Codere,spain,CDRE
NATR.MC,MC,Natra,spain,NATR
APE.MC,MC,Amper,spain,APE
AIR.MC,MC,Airbus Group,spain,AIR
PRIM.MC,MC,Prim,spain,PRIM
OLEO.MC,MC,Deoleo,spain,OLEO
MTS.MC,MC,ArcelorMittal,spain,MTS
ABGEK.MC,MC,Abengoa B,spain,ABGek
LBK.MC,MC,Liberbank,spain,LBK
EBI.MC,MC,Ebioss Energy,spain,EBI
YENT.MC,MC,Entre Cua Socimi,spain,YENT
PETR4.MC,MC,PETROBRAS PN,spain,PETR4
AMXL.MC,MC,America Movil,spain,AMXL
BRPO.MC,MC,BRADESPAR ON,spain,BRPO
BRPP.MC,MC,BRADESPAR PN,spain,BRPP
BRKM3.MC,MC,BRASKEM PNA,spain,BRKM3
CPLE6.MC,MC,COPEL PNB,spain,CPLE6
ELTO.MC,MC,ELETROBRAS ON,spain,ELTO
ELTB.MC,MC,ELETROBRAS PNB,spain,ELTB
PETR3.MC,MC,PETROBRAS ON,spain,PETR3
USIO.MC,MC,USIMINAS ON,spain,USIO
USIM5.MC,MC,USIMINAS PNA,spain,USIM5
VALO.MC,MC,VALE ON,spain,VALO
ALFAA.MC,MC,Alfa,spain,ALFAA
ELEKTRA.MC,MC,Grupo Elektra,spain,ELEKTRA
XNOR.MC,MC,Grupo Financiero Banorte,spain,XNOR
TVAZ.MC,MC,TV Azteca Cpo,spain,TVAZ
BBAR.MC,MC,BBVA Banco Frances,spain,BBAR
CMIG4.MC,MC,CEMIG PN,spain,CMIG4
BBDC.MC,MC,BRADESCO PN EJ N1,spain,BBDC
GGBR4.MC,MC,GERDAU PN N1,spain,GGBR4
VOLB.MC,MC,Volcan Cmp Min,spain,VOLB
IKM.MC,MC,1nkemia IUCT SA,spain,IKM
ABBO.MC,MC,Ab-Biotics S.A.,spain,ABBO
ALC.MC,MC,Altia Consultores S.A.,spain,ALC
ADLB.MC,MC,ADL Bionatur,spain,ADLB
CATN.MC,MC,Catenon S.A.,spain,CATN
EESP.MC,MC,Euroespes S.A.,spain,EESP
EUWT.MC,MC,Eurona Wireless Telecom S.A.,spain,EUWT
GRIE.MC,MC,Grino Ecologic S.A.,spain,GRIE
MASM.MC,MC,Masmovil Ibercom,spain,MASM
IMGI.MC,MC,Imaginarium S.A.,spain,IMGI
MEDC.MC,MC,Medcom Tech S.A.,spain,MEDC
NEUB.MC,MC,Neuron Bio S.A.,spain,NEUB
SECU.MC,MC,Secuoya Grupo de Comunicacion S.A.,spain,SECU
EDRE.MC,MC,eDreams Odigeo SA,spain,EDRE
LRES.MC,MC,Lar Espana Real Estate SOCIMI SA,spain,LRES
APPS.MC,MC,Applus Services SA,spain,APPS
MRL.MC,MC,Merlin Properties SA,spain,MRL
FACE.MC,MC,Facephi Biometria SA,spain,FACE
LOG.MC,MC,Logista,spain,LOG
CRBHO.MC,MC,Cerbium,spain,CRBHO
HMR.MC,MC,Home Meal,spain,HMR
AENA.MC,MC,Aena,spain,AENA
YURO.MC,MC,Uro Property Holdings,spain,YURO
NBIB.MC,MC,NBI Bearings Europe,spain,NBIB
NTH.MC,MC,Naturhouse Health SA,spain,NTH
CLNX.MC,MC,Cellnex Telecom,spain,CLNX
TLGO.MC,MC,Talgo,spain,TLGO
EKTL.MC,MC,Euskaltel SA,spain,EKTL
YFID.MC,MC,Fidere Patrimonio SOCIMI SA,spain,YFID
GREG.MC,MC,Grenergy Renovables SA,spain,GREG
INC.MC,MC,Inclam CO2 SA,spain,INC
YTRA.MC,MC,Trajano Iberia Socimi SA,spain,YTRA
LLN.MC,MC,Lleidanetworks Serveis Telematics,spain,LLN
YARE.MC,MC,Autonomy Spain Real Estate Socimi S,spain,YARE
YOSO.MC,MC,Obsido Socimi SA,spain,YOSO
PHMR.MC,MC,Pharma Mar,spain,PHMR
GIGAH.MC,MC,Gigas Hosting SA,spain,GIGAH
NEOL.MC,MC,Neol Biosolutions SA,spain,NEOL
AGIL.MC,MC,Agile Content SA,spain,AGIL
YZBL.MC,MC,Zambal Spain Socimi SA,spain,YZBL
ORY.MC,MC,Oryzon Genomics,spain,ORY
TQT.MC,MC,Tecnoquark Trust SA,spain,TQT
CLRE.MC,MC,Clerhp Estructuras,spain,CLRE
YPR3.MC,MC,Corpfin Capital Prime Retail III,spain,YPR3
DOMI.MC,MC,Global Dominion,spain,DOMI
PQR.MC,MC,Parques Reunidos,spain,PQR
YABA.MC,MC,Jaba I Inversiones,spain,YABA
YSCI.MC,MC,Silvercode Investments,spain,YSCI
CCEP.MC,MC,Coca-Cola European,spain,CCEP
YAST.MC,MC,Asturias Retail,spain,YAST
YVIT.MC,MC,Vitruvio Real Estate,spain,YVIT
YISC.MC,MC,Isc Fresh Water,spain,YISC
YQUO.MC,MC,Quonia SOCIMI,spain,YQUO
ATRY.MC,MC,Atrys Health,spain,ATRY
VOZ.MC,MC,Voztelecom Oigaa360,spain,VOZ
YGMP.MC,MC,GMP Property,spain,YGMP
YORS.MC,MC,Optimum Re Spain,spain,YORS
CMM.MC,MC,CommCenter,spain,CMM
ECG.MC,MC,ECG,spain,ECG
CLE.MC,MC,Clever Global,spain,CLE
MONIB.MC,MC,Mondo TV,spain,MONIB
PANGO.MC,MC,Pangaea Oncology,spain,PANGO
YVBA.MC,MC,VBARE Iberian Properties,spain,YVBA
YORE.MC,MC,Ores Socimi,spain,YORE
CASHP.MC,MC,Prosegur Cash,spain,CASHP
HOME.MC,MC,Neinor Homes,spain,HOME
GEST.MC,MC,Gestamp Automocion,spain,GEST
YOVA.MC,MC,Optimum III Value Added,spain,YOVA
ELZZ.MC,MC,Asturiana de Laminados,spain,ELZZ
UNI.MC,MC,Unicaja Banco,spain,UNI
YGGC.MC,MC,GGC,spain,YGGC
YNUM.MC,MC,Numulae Gestion de Servicios,spain,YNUM
BAINS.MC,MC,Borges Agricultural,spain,BAINS
YAML.MC,MC,AM Locales Property,spain,YAML
YGOP.MC,MC,Grupo Ortiz,spain,YGOP
YDOM.MC,MC,Domo Activos,spain,YDOM
AEDAS.MC,MC,Aedas Homes,spain,AEDAS
NTX.MC,MC,Netex Knowledge,spain,NTX
GRN.MC,MC,Greenalia,spain,GRN
YPSNA.MC,MC,Prevision Sanitaria,spain,YPSNA
YSPS.MC,MC,Student Properties,spain,YSPS
YHAB.MC,MC,Heref Habaneras,spain,YHAB
RBT.MC,MC,Robot,spain,RBT
YTEM.MC,MC,Tempore Properties,spain,YTEM
YSRR.MC,MC,Serrano 61 Desarrollo,spain,YSRR
YAP67.MC,MC,Ap67 Socimi,spain,YAP67
TR1.MC,MC,Tier1,spain,TR1
YTOR.MC,MC,Torbel Investmentד,spain,YTOR
YQPQ.MC,MC,Quid Pro Quo Alquiler,spain,YQPQ
YEXR.MC,MC,Excem Socimi,spain,YEXR
YCPS.MC,MC,Castellana Properties,spain,YCPS
YTST.MC,MC,Testa Residencial,spain,YTST
BKY.MC,MC,Berkeley Energy,spain,BKY
ALQ.MC,MC,Alquiber Quality,spain,ALQ
YGOB.MC,MC,Go Madrid Benz,spain,YGOB
ARM.MC,MC,Arima Real Estate,spain,ARM
EATP.MC,MC,Amrest,spain,EATP
YATO.MC,MC,Atom Hoteles,spain,YATO
SPK.MC,MC,Solarpack,spain,SPK
YARP.MC,MC,Arrienda Rental,spain,YARP
YVIV.MC,MC,Vivenio Residencial,spain,YVIV
YAC1.MC,MC,Almagro Capital,spain,YAC1
YPARK.MC,MC,Inmobiliaria Park Rose,spain,YPARK
YEPS.MC,MC,Euripo Properties,spain,YEPS
PROE.MC,MC,Proeduca Altus,spain,PROE
YMRE.MC,MC,Meridia RE III,spain,YMRE
IFFE.MC,MC,Iffe Futura,spain,IFFE
CEV.MC,MC,Viviendas en Alquiler,spain,CEV
YMHRE.MC,MC,Millenium Hotels,spain,YMHRE
TLIT.MI,MI,Telecom Italia,italy,TLIT
FCHA.MI,MI,Fiat,italy,FCHA
GASI.MI,MI,Generali,italy,GASI
SRG.MI,MI,Snam,italy,SRG
PIRC.MI,MI,Pirelli & C,italy,PIRC
UBI.MI,MI,UBI Banca,italy,UBI
IOL.MI,MI,Italiaonline,italy,IOL
PRY.MI,MI,Prysmian,italy,PRY
ISP.MI,MI,Intesa Sanpaolo,italy,ISP
CRDI.MI,MI,UniCredit,italy,CRDI
BMED.MI,MI,Banca Mediolanum,italy,BMED
LDOF.MI,MI,Leonardo,italy,LDOF
ENEI.MI,MI,Enel,italy,ENEI
TENR.MI,MI,Tenaris,italy,TENR
ENI.MI,MI,ENI,italy,ENI
UNPI.MI,MI,Unipol Gruppo,italy,UNPI
BMPS.MI,MI,BCA MPS,italy,BMPS
BZU.MI,MI,Buzzi Unicem,italy,BZU
A2.MI,MI,A2A,italy,A2
ATL.MI,MI,Atlantia,italy,ATL
SALI.MI,MI,Salini Impregilo,italy,SALI
TRN.MI,MI,Terna,italy,TRN
US.MI,MI,UnipolSai Assicurazioni,italy,US
MDBI.MI,MI,Mediobanca,italy,MDBI
AGL.MI,MI,Autogrill,italy,AGL
BAMI.MI,MI,Banco Bpm,italy,BAMI
MS.MI,MI,Mediaset,italy,MS
SPMI.MI,MI,Saipem,italy,SPMI
GEDI.MI,MI,GEDI Gruppo Editoriale,italy,GEDI
MOED.MI,MI,Mondadori Editore,italy,MOED
TIS.MI,MI,Tiscali,italy,TIS
AZMT.MI,MI,Azimut Holding,italy,AZMT
GEO.MI,MI,Geox,italy,GEO
EXOR.MI,MI,Exor,italy,EXOR
CIRX.MI,MI,CIR,italy,CIRX
CPRI.MI,MI,Campari,italy,CPRI
CARRA.MI,MI,Carraro,italy,CARRA
SRS.MI,MI,Saras,italy,SRS
EMII.MI,MI,Bper Banca,italy,EMII
DIAS.MI,MI,Diasorin,italy,DIAS
SFER.MI,MI,Salvatore Ferragamo,italy,SFER
TOD.MI,MI,Tod’s,italy,TOD
ACE.MI,MI,ACEA,italy,ACE
REST.MI,MI,Restart,italy,REST
AMPF.MI,MI,Amplifon,italy,AMPF
ASCI.MI,MI,Ascopiave,italy,ASCI
ASR.MI,MI,Roma,italy,ASR
AST.MI,MI,Astaldi,italy,AST
ATMI.MI,MI,ASTM,italy,ATMI
BGN.MI,MI,Banca Generali,italy,BGN
BPSI.MI,MI,Banca Popolare Sondrio,italy,BPSI
BRBI.MI,MI,Freni Brembo,italy,BRBI
COFI.MI,MI,Cofide,italy,COFI
CRGI.MI,MI,Banca Carige,italy,CRGI
DAL.MI,MI,Datalogic,italy,DAL
DANI.MI,MI,Danieli & C,italy,DANI
DEA.MI,MI,DeA Capital,italy,DEA
DLG.MI,MI,De Longhi,italy,DLG
EEMS.MI,MI,EEMS,italy,EEMS
ERG.MI,MI,ERG,italy,ERG
AA4.MI,MI,Falck,italy,AA4
HRA.MI,MI,Hera,italy,HRA
IGD.MI,MI,IGD,italy,IGD
IMAI.MI,MI,IMA,italy,IMAI
ITPG.MI,MI,Interpump,italy,ITPG
IREE.MI,MI,Iren,italy,IREE
IKG.MI,MI,Intek,italy,IKG
LR.MI,MI,Landi Renzo,italy,LR
MTCM.MI,MI,Maire Tecnimont,italy,MTCM
PIA.MI,MI,Piaggio&C,italy,PIA
PRO.MI,MI,Banca Profilo,italy,PRO
RCSM.MI,MI,RCS MediaGroup,italy,RCSM
RECI.MI,MI,Recordati,italy,RECI
SFLG.MI,MI,Safilo Group,italy,SFLG
SIS.MI,MI,SIAS,italy,SIS
SGFI.MI,MI,Sogefi,italy,SGFI
TFI.MI,MI,Trevi Fin Industriale,italy,TFI
STM.MI,MI,STMicroelectronics,italy,STM
SAF.MI,MI,Safran,italy,SAF
AIRP.MI,MI,Air Liquide,italy,AIRP
INGA.MI,MI,ING Groep,italy,INGA
AEGN.MI,MI,Aegon,italy,AEGN
PHIA.MI,MI,Philips,italy,PHIA
BASF.MI,MI,BASF,italy,BASF
BAYG.MI,MI,Bayer,italy,BAYG
ALV.MI,MI,Allianz,italy,ALV
SIE.MI,MI,Siemens AG,italy,SIE
DBK.MI,MI,Deutsche Bank AG,italy,DBK
DAI.MI,MI,Daimler,italy,DAI
AXA.MI,MI,AXA,italy,AXA
DNN.MI,MI,Danone,italy,DNN
ENGIE.MI,MI,Engie,italy,ENGIE
