Ticker,Year,Total Revenue,Net Interest Income,Total Premiums Earned,Total Other Income Expense Net,Interest Expense,Provision for Loan Losses,Selling General Administrative,Other Operating Expenses,Depreciation,Depreciation & Amortization,Depreciation Depletion & Amortization,Gross Profit,Operating Expense,Operating Income,Ebit,Extraordinary Items,Effect Of Accounting Charges,Other Items,Income Before Tax,Tax Provision,Net Income Applicable To Common Shares,Net Income,Net Income From Continuing Ops,Discontinued Operations,Normalized Income,Minority Interest,Preferred Dividends,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares
SLHN.SW,2022.0,6118000000.0,-207000000.0,,,207000000.0,,,2223000000.0,,,,,,,,,,,,433000000.0,,1182000000.0,,,1143148581.997534,,,38.74,38.62,30248426.0,30338579.0
SLHN.SW,2023.0,13610000000.0,-416000000.0,,,416000000.0,,,2128000000.0,,,,,,,,,,,,254000000.0,,1083000000.0,,,1039855051.24451,,,37.13,37.01,29171830.0,29261488.0
SLHN.SW,2024.0,14429000000.0,-403000000.0,,,403000000.0,,,2257000000.0,,,,,,,,,,,,376000000.0,,1214000000.0,,,1214770311.54551,,,42.41,42.29,28623171.0,28703909.0
SLR.MC,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.24,124951000.0,124951000.0
SLR.MC,2021.0,95070000.0,-16710000.0,,,16700000.0,,,3776000.0,,,,94176000.0,21011000.0,73165000.0,,,,,,8218000.0,,48035000.0,,,48035000.0,,,0.38,0.38,124951000.0,124951000.0
SLR.MC,2022.0,139281000.0,-21326000.0,,,21374000.0,,,2648000.0,,,,137714000.0,15320000.0,122394000.0,,,,,,11022000.0,,90048000.0,,,90048000.0,,,0.72,0.72,124951000.0,124951000.0
SLR.MC,2023.0,191322000.0,-32913000.0,,,34169000.0,,,6226000.0,,,,189906000.0,21322000.0,168584000.0,,,,,,28157000.0,,107514000.0,,,107514000.0,,,0.86,0.86,124951000.0,124951000.0
SLR.MC,2024.0,176906000.0,-37552000.0,,,38096000.0,,,11688000.0,,,,174873000.0,46123000.0,128750000.0,,,,,,31529000.0,,88614000.0,,,67298196.332704,,,,,,
SMIN.L,2021.0,2406000000.0,-36000000.0,,,51000000.0,,,,,,,915000000.0,602000000.0,313000000.0,,,,,,83000000.0,,284000000.0,,,147550000.0,,,0.717,0.713,396350586.0,398576502.0
SMIN.L,2022.0,2566000000.0,-14000000.0,,,55000000.0,,,,,,,961000000.0,809000000.0,152000000.0,,,,,,90000000.0,,1033000000.0,,,36480000.0,,,2.671,2.66,386678211.0,388349758.0
SMIN.L,2023.0,3037000000.0,-42000000.0,,,85000000.0,,,2000000.0,,,,1118000000.0,670000000.0,448000000.0,,,,,,134000000.0,,231000000.0,,,253350000.0,,,0.655,0.651,352891120.0,354681819.0
SMIN.L,2024.0,3132000000.0,-41000000.0,,,73000000.0,,,,,,,1168000000.0,702000000.0,466000000.0,,,,,,121000000.0,,250000000.0,,,284425000.0,,,0.723,0.72,345901957.0,347291180.0
SMT.L,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3284,6.3284,1455916335.0,1455916335.0
SMT.L,2022.0,-2535620000.0,-43633000.0,,,44651000.0,,,,,,,,6818000.0,,,,,,,1911000.0,,-2544349000.0,,,-2544349000.0,,,-1.7832,-1.7832,1426897806.0,1426897806.0
SMT.L,2023.0,-2912533000.0,-56155000.0,,,66612000.0,,,,,,,,5861000.0,,,,,,,3744000.0,,-2922138000.0,,,-2922138000.0,,,-2.0459,-2.0459,1428245353.0,1428245353.0
SMT.L,2024.0,1377354000.0,-43387000.0,,,54981000.0,,,,,,,,5634000.0,,,,,,,5757000.0,,1365963000.0,,,1365963000.0,,,0.9728,0.9728,1404228553.0,1404228553.0
SMT.L,2025.0,1235966000.0,-51199000.0,,,55682000.0,,,,,,,,12653000.0,,,,,,,5554000.0,,1217759000.0,,,1217759000.0,,,,,,
SN.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN.L,2021.0,5212000000.0,-91000000.0,,,93000000.0,,,,,,,3669000000.0,2987000000.0,682000000.0,,,,,,62000000.0,,524000000.0,,,536518771.331058,,,0.598,0.597,876254181.0,877721943.0
SN.L,2022.0,5215000000.0,-74000000.0,,,91000000.0,,,,,,,3675000000.0,3041000000.0,634000000.0,,,,,,12000000.0,,223000000.0,,,397604255.319149,,,0.255,0.255,872000000.0,873000000.0
SN.L,2023.0,5549000000.0,-105000000.0,,,139000000.0,,,,,,,3819000000.0,3199000000.0,620000000.0,,,,,,27000000.0,,263000000.0,,,439844827.586207,,,0.302,0.301,871000000.0,873000000.0
SN.L,2024.0,5810000000.0,-149000000.0,,,168000000.0,,,,,,,4046000000.0,3186000000.0,860000000.0,,,,,,86000000.0,,412000000.0,,,579943775.100402,,,0.472,0.47,873000000.0,876000000.0
SOON.SW,2021.0,,,,,,,,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,
SOON.SW,2022.0,3363900000.0,-34800000.0,,,21600000.0,,,11600000.0,,,,2460700000.0,1700600000.0,760100000.0,,,,,,64500000.0,,649000000.0,,,649000000.0,,,10.42,10.35,62270275.0,62711006.0
SOON.SW,2023.0,3738400000.0,-34800000.0,,,23400000.0,,,,,,,2637400000.0,1890600000.0,746800000.0,,,,,,57400000.0,,647500000.0,,,647500000.0,,,10.75,10.72,60224264.0,60433126.0
SOON.SW,2024.0,3626900000.0,-27000000.0,,,28200000.0,,,600000.0,,,,2610400000.0,1940500000.0,669900000.0,,,,,,37800000.0,,601000000.0,,,601000000.0,,,10.08,10.05,59630111.0,59790810.0
SOON.SW,2025.0,3865400000.0,-45400000.0,,,26500000.0,,,,,,,2784500000.0,2092600000.0,691900000.0,,,,,,105000000.0,,540500000.0,,,540500000.0,,,9.07,9.04,59599343.0,59783412.0
SPM.MI,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.886722,-2.886722,395048547.0,395052769.0
SPM.MI,2021.0,6529000000.0,-116000000.0,,,118000000.0,,,-2000000.0,,,,-535000000.0,1551000000.0,-2086000000.0,,,,,,59000000.0,,-2467000000.0,,,-2219800000.0,,,-2.62,-2.62,940341988.0,940343047.0
SPM.MI,2022.0,9987000000.0,-159000000.0,,,142000000.0,,,-7000000.0,,,,1712000000.0,1649000000.0,63000000.0,,,,,,153000000.0,,-209000000.0,,,-244320000.0,,,-0.22,-0.22,940341988.0,940343047.0
SPM.MI,2023.0,11883000000.0,-98000000.0,,,161000000.0,,,5000000.0,,,,2191000000.0,1741000000.0,450000000.0,,,,,,145000000.0,,179000000.0,,,251120000.0,,,0.09,0.09,1995147895.0,2008953715.0
SPM.MI,2024.0,14549000000.0,-72000000.0,,,181000000.0,,,-1000000.0,,,,2713000000.0,2057000000.0,656000000.0,,,,,,190000000.0,,306000000.0,,,380032258.064516,,,,,,
SPX.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPX.L,2021.0,1344500000.0,-6400000.0,,,9800000.0,,,218300000.0,,,,1039800000.0,720900000.0,318900000.0,,,,,,79600000.0,,234600000.0,,,233106000.0,,,3.183,3.175,73700000.0,73900000.0
SPX.L,2022.0,1610600000.0,-10700000.0,,,16300000.0,,,255400000.0,,,,1225500000.0,908700000.0,316800000.0,,,,,,83100000.0,,224700000.0,,,224700000.0,,,3.051,3.044,73600000.0,73800000.0
SPX.L,2023.0,1682600000.0,-39900000.0,,,51200000.0,,,252600000.0,,,,1280100000.0,995700000.0,284400000.0,,,,,,60500000.0,,183600000.0,,,183600000.0,,,2.495,2.489,73600000.0,73800000.0
SPX.L,2024.0,1665200000.0,-43700000.0,,,56700000.0,,,219900000.0,,,,1268700000.0,964100000.0,304600000.0,,,,,,67500000.0,,191200000.0,,,191200000.0,,,2.589,2.589,73700000.0,73900000.0
SREN.SW,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SREN.SW,2021.0,45935000000.0,-571000000.0,,,571000000.0,,,3505000000.0,,,,,,,,,,,,394000000.0,,1437000000.0,,,1437000000.0,,,4.97,4.78,288952702.0,303531702.0
SREN.SW,2022.0,46043000000.0,-570000000.0,,,570000000.0,,,3369000000.0,,,,,,,,,,,,171000000.0,,472000000.0,,,472000000.0,,,1.63,1.6,289001080.0,303088610.0
SREN.SW,2023.0,43678000000.0,-460000000.0,,,460000000.0,,,1572000000.0,,,,,,,,,,,,785000000.0,,3111000000.0,,,3111000000.0,,,10.5,10.33,289916296.0,296772678.0
SREN.SW,2024.0,8725000000.0,-460000000.0,,,460000000.0,,,1789000000.0,,,,,,,,,,,,895000000.0,,3241000000.0,,,3241000000.0,,,10.88,10.78,292117239.0,295326710.0
SRG.MI,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRG.MI,2021.0,3285000000.0,-102000000.0,,,119000000.0,,,61000000.0,,,,2538000000.0,1090000000.0,1448000000.0,,,,,,115000000.0,,1496000000.0,,,1519125000.0,,,0.457,0.447,3270833636.0,3357002275.0
SRG.MI,2022.0,3496000000.0,-140000000.0,,,152000000.0,,,105000000.0,,,,2595000000.0,1216000000.0,1379000000.0,,,,,,378000000.0,,671000000.0,,,704762000.0,,,0.201,0.201,3336596674.0,3339548370.0
SRG.MI,2023.0,4244000000.0,-221000000.0,,,270000000.0,,,163000000.0,,,,2820000000.0,1337000000.0,1483000000.0,,,,,,389000000.0,,1135000000.0,,,1291880000.0,,,0.338441,0.338441,3353613230.0,3353613230.0
SRG.MI,2024.0,3548000000.0,-331000000.0,,,437000000.0,,,83000000.0,,,,3116000000.0,1346000000.0,1770000000.0,,,,,,422000000.0,,1259000000.0,,,1329500000.0,,,0.375328,0.375328,3354396370.0,3354396370.0
SRT3.DE,2021.0,3449200000.0,-22800000.0,,,27000000.0,,,28000000.0,,,,1838900000.0,905500000.0,933400000.0,,,,,,241400000.0,,318900000.0,,,480439200.0,,,4.66,4.66,34226009.0,34226009.0
SRT3.DE,2022.0,4174700000.0,-24900000.0,,,35200000.0,,,27200000.0,,,,2178100000.0,1038800000.0,1139300000.0,,,,,,268600000.0,,678100000.0,,,586886000.0,,,9.91,9.91,34226009.0,34226009.0
SRT3.DE,2023.0,3395700000.0,-153600000.0,,,144900000.0,,,18600000.0,,,,1567600000.0,1023700000.0,543900000.0,,,,,,96100000.0,,205600000.0,,,183040000.0,,,3.0,3.0,34226009.0,34226009.0
SRT3.DE,2024.0,3380700000.0,-183300000.0,,,184100000.0,,,24600000.0,,,,1524400000.0,1087200000.0,437200000.0,,,,,,49400000.0,,84000000.0,,,128233600.0,,,1.21,1.21,34230554.0,34230554.0
SSE.L,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSE.L,2022.0,8697200000.0,-279600000.0,,,361800000.0,,,1117600000.0,,,,4389500000.0,1046200000.0,3343300000.0,,,,,,881300000.0,,3027000000.0,,,2310058800.0,,,2.873,2.868,1055000000.0,1057000000.0
SSE.L,2023.0,12490700000.0,-261400000.0,,,396700000.0,,,1431600000.0,,,,-159700000.0,416600000.0,-576300000.0,,,,,,-110000000.0,,-123000000.0,,,-397463900.0,,,-0.114,-0.114,1075600000.0,1077300000.0
SSE.L,2024.0,10457200000.0,-153400000.0,,,318300000.0,,,1577700000.0,,,,4350200000.0,1461000000.0,2889200000.0,,,,,,610700000.0,,1710500000.0,,,1940172800.0,,,1.567,1.565,1091800000.0,1093300000.0
SSE.L,2025.0,10131900000.0,-154700000.0,,,319000000.0,,,1742000000.0,,,,3863600000.0,1634500000.0,2229100000.0,,,,,,518000000.0,,1189400000.0,,,1430141514.938678,,,1.082,1.081,1099200000.0,1100300000.0
STAN.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STAN.L,2021.0,14632000000.0,6798000000.0,,,3448000000.0,,,-407000000.0,,,,,10027000000.0,,,,,,,1034000000.0,,2315000000.0,,,3162166000.0,,,0.613,0.604,3108000000.0,3154000000.0
STAN.L,2022.0,16178000000.0,7593000000.0,,,7659000000.0,,,17000000.0,,,,,10735000000.0,,,,,,,1384000000.0,,2948000000.0,,,3366169000.0,,,0.859,0.843,2966000000.0,3023000000.0
STAN.L,2023.0,17718000000.0,7769000000.0,,,19458000000.0,,,97000000.0,,,,,11537000000.0,,,,,,,1631000000.0,,3469000000.0,,,3925280000.0,,,1.086,1.062,2778000000.0,2841000000.0
STAN.L,2024.0,19814000000.0,6366000000.0,,,21496000000.0,,,-351000000.0,,,,,12061000000.0,,,,,,,1972000000.0,,4050000000.0,,,4882608000.0,,,1.413,1.377,2543000000.0,2610000000.0
STJ.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.491,0.486,533500000.0,539300000.0
STJ.L,2021.0,17937900000.0,,,,,,,1501800000.0,,,,,,,,,,,,554800000.0,,286700000.0,,,286700000.0,,,0.533,0.525,537700000.0,546200000.0
STJ.L,2022.0,-11922300000.0,15100000.0,,,12400000.0,,,1502100000.0,,,,,,,,,,,,-404400000.0,,406800000.0,,,406800000.0,,,0.746,0.739,542700000.0,547800000.0
STJ.L,2023.0,18909900000.0,31500000.0,,,17300000.0,,,1998700000.0,,,,,,,,,,,,449500000.0,,-10100000.0,,,-10100000.0,,,-0.018,-0.018,547600000.0,556400000.0
STJ.L,2024.0,25855600000.0,22100000.0,,,,,,1746500000.0,,,,,,,,,,,,650700000.0,,398400000.0,,,398400000.0,,,,,,
STLAM.MI,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STLAM.MI,2021.0,149419000000.0,-582000000.0,,,770000000.0,,,,,,,29476000000.0,13617000000.0,15859000000.0,,,,,,1911000000.0,,14200000000.0,,,13983490000.0,,,4.64,4.51,3059284000.0,3151432000.0
STLAM.MI,2022.0,179592000000.0,-119000000.0,,,1185000000.0,,,,,,,35265000000.0,14181000000.0,21084000000.0,,,,,,2729000000.0,,16799000000.0,,,18279060000.0,,,5.35,5.31,3140089000.0,3163959000.0
STLAM.MI,2023.0,189544000000.0,1348000000.0,,,1330000000.0,,,,,,,38144000000.0,15160000000.0,22984000000.0,,,,,,3793000000.0,,18596000000.0,,,20594555000.0,,,5.98,5.94,3107725000.0,3132458000.0
STLAM.MI,2024.0,156878000000.0,472000000.0,,,1523000000.0,,,,,,,20518000000.0,15083000000.0,5435000000.0,,,,,,-1488000000.0,,5473000000.0,,,6839764000.0,,,1.871407,1.84,2949652000.0,2975820000.0
STLAP.PA,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STLAP.PA,2021.0,149419000000.0,-582000000.0,,,770000000.0,,,,,,,29476000000.0,13617000000.0,15859000000.0,,,,,,1911000000.0,,14200000000.0,,,13983490000.0,,,4.64,4.51,3059284000.0,3151432000.0
STLAP.PA,2022.0,179592000000.0,-119000000.0,,,1185000000.0,,,,,,,35265000000.0,14181000000.0,21084000000.0,,,,,,2729000000.0,,16799000000.0,,,18279060000.0,,,5.35,5.31,3140089000.0,3163959000.0
STLAP.PA,2023.0,189544000000.0,1348000000.0,,,1330000000.0,,,,,,,38144000000.0,15160000000.0,22984000000.0,,,,,,3793000000.0,,18596000000.0,,,20594555000.0,,,5.98,5.94,3107725000.0,3132458000.0
STLAP.PA,2024.0,156878000000.0,472000000.0,,,1523000000.0,,,,,,,20518000000.0,15083000000.0,5435000000.0,,,,,,-1488000000.0,,5473000000.0,,,6839764000.0,,,1.86,1.84,2949652000.0,2975820000.0
STMMI.MI,2020.0,,,,,,,,-231000000.0,,,,,,,,,,,,,,,,,,,,,,,
STMMI.MI,2021.0,12761000000.0,-29000000.0,,,42000000.0,,,-162000000.0,,,,5326000000.0,3046000000.0,2280000000.0,,,,,,331000000.0,,2000000000.0,,,2053320000.0,,,2.21,2.16,904977376.0,924800000.0
STMMI.MI,2022.0,16128000000.0,58000000.0,,,13000000.0,,,,,,,7635000000.0,3355000000.0,4280000000.0,,,,,,520000000.0,,3960000000.0,,,3972320000.0,,,4.77,4.74,905606885.0,912270458.0
STMMI.MI,2023.0,17286000000.0,171000000.0,,,55000000.0,,,,,,,8287000000.0,3731000000.0,4556000000.0,,,,,,541000000.0,,4211000000.0,,,4331150000.0,,,4.66,4.46,903648069.0,944200000.0
STMMI.MI,2024.0,13269000000.0,218000000.0,,,85000000.0,,,,,,,5220000000.0,3726000000.0,1494000000.0,,,,,,313000000.0,,1557000000.0,,,1610120000.0,,,1.73,1.66,901210072.0,939345283.0
STMPA.PA,2020.0,,,,,,,,-231000000.0,,,,,,,,,,,,,,,,,,,,,,,
STMPA.PA,2021.0,12761000000.0,-29000000.0,,,42000000.0,,,-162000000.0,,,,5326000000.0,3046000000.0,2280000000.0,,,,,,331000000.0,,2000000000.0,,,2053320000.0,,,2.21,2.16,904977376.0,924800000.0
STMPA.PA,2022.0,16128000000.0,58000000.0,,,13000000.0,,,,,,,7635000000.0,3355000000.0,4280000000.0,,,,,,520000000.0,,3960000000.0,,,3972320000.0,,,4.77,4.74,905606885.0,912270458.0
STMPA.PA,2023.0,17286000000.0,171000000.0,,,55000000.0,,,,,,,8287000000.0,3731000000.0,4556000000.0,,,,,,541000000.0,,4211000000.0,,,4331150000.0,,,4.66,4.46,903648069.0,944200000.0
STMPA.PA,2024.0,13269000000.0,218000000.0,,,85000000.0,,,,,,,5220000000.0,3726000000.0,1494000000.0,,,,,,313000000.0,,1557000000.0,,,1610120000.0,,,1.73,1.66,901210072.0,939345283.0
SU.PA,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SU.PA,2021.0,28905000000.0,-179000000.0,,,137000000.0,,,19000000.0,,,,11843000000.0,7285000000.0,4558000000.0,,,,,,966000000.0,,3204000000.0,,,3372192000.0,,,5.76,5.67,556432000.0,564682000.0
SU.PA,2022.0,34176000000.0,-194000000.0,,,164000000.0,,,33000000.0,,,,13876000000.0,8316000000.0,5560000000.0,,,,,,1211000000.0,,3477000000.0,,,3945090000.0,,,6.23,6.15,558129000.0,565161000.0
SU.PA,2023.0,35902000000.0,-450000000.0,,,423000000.0,,,18000000.0,,,,15012000000.0,9048000000.0,5964000000.0,,,,,,1285000000.0,,4003000000.0,,,4051768000.0,,,7.15,7.07,559846000.0,566588000.0
SU.PA,2024.0,38153000000.0,-381000000.0,,,483000000.0,,,107000000.0,,,,16268000000.0,9698000000.0,6570000000.0,,,,,,1398000000.0,,4269000000.0,,,4608964000.0,,,7.61,7.53,560716000.0,569085000.0
SVT.L,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT.L,2022.0,1943300000.0,-268200000.0,,,321700000.0,,,470500000.0,,,,1741200000.0,1239900000.0,501300000.0,,,,,,361300000.0,,-87200000.0,,,-125226800.0,,,-0.352,-0.352,247900000.0,247900000.0
SVT.L,2023.0,2165100000.0,-361400000.0,,,445400000.0,,,518100000.0,,,,1830600000.0,1324000000.0,506600000.0,,,,,,35700000.0,,132200000.0,,,108511300.0,,,0.527,0.525,250800000.0,251900000.0
SVT.L,2024.0,2338200000.0,-280300000.0,,,403700000.0,,,560100000.0,,,,1971800000.0,1466000000.0,505800000.0,,,,,,61100000.0,,140200000.0,,,156138400.0,,,0.51,0.509,274900000.0,275700000.0
SVT.L,2025.0,2426700000.0,-242700000.0,,,382400000.0,,,615700000.0,,,,2231700000.0,1632200000.0,599500000.0,,,,,,90700000.0,,229400000.0,,,255785600.0,,,0.766,0.764,299500000.0,300200000.0
SWED-A.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWED-A.ST,2021.0,46705000000.0,27345000000.0,,,2957000000.0,,,923000000.0,,,,,21535000000.0,,,,,,,4945000000.0,,20871000000.0,,,20993816000.0,,,18.62,18.56,1121117329.0,1124793565.0
SWED-A.ST,2022.0,51289000000.0,34246000000.0,,,13253000000.0,,,1892000000.0,,,,,22629000000.0,,,,,,,5396000000.0,,21365000000.0,,,22895084000.0,,,19.03,18.98,1122834030.0,1125880850.0
SWED-A.ST,2023.0,72254000000.0,49855000000.0,,,58889000000.0,,,3660000000.0,,,,,26633000000.0,,,,,,,9492000000.0,,34128000000.0,,,35010096000.0,,,30.35,30.27,1124509662.0,1127392130.0
SWED-A.ST,2024.0,73332000000.0,47643000000.0,,,70732000000.0,,,4081000000.0,,,,,29330000000.0,,,,,,,9320000000.0,,34869000000.0,,,35545173000.0,,,30.99,30.86,1125239008.0,1129775275.0
SY1.DE,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY1.DE,2021.0,3825691000.0,-42763000.0,,,38872000.0,,,-1764000.0,,,,1478831000.0,927092000.0,551739000.0,,,,,,131160000.0,,374924000.0,,,373059000.0,,,2.74,2.7,136633677.0,138860741.0
SY1.DE,2022.0,4618476000.0,-72864000.0,,,58915000.0,,,-6046000.0,,,,1702077000.0,1133332000.0,568745000.0,,,,,,140417000.0,,280007000.0,,,332326924.0,,,2.0,2.0,139772054.0,139772054.0
SY1.DE,2023.0,4730187000.0,-94413000.0,,,94719000.0,,,4798000.0,,,,1692571000.0,1156740000.0,535831000.0,,,,,,120005000.0,,340473000.0,,,329862400.0,,,2.44,2.44,139772054.0,139772054.0
SY1.DE,2024.0,4998513000.0,-72037000.0,,,78393000.0,,,19827000.0,,,,1963439000.0,1254378000.0,709061000.0,,,,,,163814000.0,,478224000.0,,,476060600.0,,,3.42,3.42,139772054.0,139772054.0
TEF.MC,2021.0,39277000000.0,-1414000000.0,,,2028000000.0,,,8657000000.0,,,,27790000000.0,25230000000.0,2560000000.0,,,,,,1378000000.0,,8137000000.0,,,-1677096072.757338,,,1.38,1.38,5727000000.0,5727000000.0
TEF.MC,2022.0,39993000000.0,-1227000000.0,,,3030000000.0,,,8510000000.0,,,,27835000000.0,24443000000.0,3392000000.0,,,,,,641000000.0,,2011000000.0,,,1558168243.243243,,,0.31,0.31,5740000000.0,5740000000.0
TEF.MC,2023.0,40652000000.0,-1915000000.0,,,3014000000.0,,,8197000000.0,,,,28157000000.0,25756000000.0,2401000000.0,,,,,,-899000000.0,,-892000000.0,,,-1044250000.0,,,-0.2,-0.2,5668000000.0,5668000000.0
TEF.MC,2024.0,41315000000.0,-2018000000.0,,,2998000000.0,,,7852000000.0,,,,28758000000.0,24180000000.0,4578000000.0,,,,,,348000000.0,,-49000000.0,,,1416500000.0,,,-0.06,-0.06,5635695000.0,5672270000.0
TEL2-B.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEL2-B.ST,2021.0,26789000000.0,-480000000.0,,,464000000.0,,,43000000.0,,,,10919000000.0,6102000000.0,4817000000.0,,,,,,347000000.0,,4306000000.0,,,4186993000.0,,,6.25,6.21,689463621.0,693182102.0
TEL2-B.ST,2022.0,28103000000.0,-688000000.0,,,611000000.0,,,28000000.0,,,,11215000000.0,6147000000.0,5068000000.0,,,,,,694000000.0,,5574000000.0,,,5324132000.0,,,8.07,8.03,690647136.0,694353388.0
TEL2-B.ST,2023.0,29099000000.0,-888000000.0,,,1062000000.0,,,10000000.0,,,,11811000000.0,6264000000.0,5547000000.0,,,,,,846000000.0,,3735000000.0,,,3801090000.0,,,5.4,5.37,691399936.0,695634439.0
TEL2-B.ST,2024.0,29582000000.0,-1067000000.0,,,1197000000.0,,,6000000.0,,,,12729000000.0,6655000000.0,6074000000.0,,,,,,915000000.0,,3870000000.0,,,4038978000.0,,,5.59,5.56,692171210.0,696552645.0
TELIA.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TELIA.ST,2021.0,88341000000.0,-2653000000.0,,,2865000000.0,,,531000000.0,,,,30031000000.0,21231000000.0,8800000000.0,,,,,,937000000.0,,11680000000.0,,,6079492000.0,,,2.86,2.86,4089632000.0,4089632000.0
TELIA.ST,2022.0,85580000000.0,-2779000000.0,,,3054000000.0,,,4544000000.0,,,,53358000000.0,62512000000.0,-9154000000.0,,,,,,1355000000.0,,-14638000000.0,,,-13902630000.0,,,-3.63,-3.63,4035313000.0,4035313000.0
TELIA.ST,2023.0,88561000000.0,-3922000000.0,,,4910000000.0,,,4843000000.0,,,,55015000000.0,50051000000.0,4964000000.0,,,,,,1099000000.0,,303000000.0,,,-589588000.0,,,0.08,0.08,3932109000.0,3932109000.0
TELIA.ST,2024.0,89127000000.0,-3713000000.0,,,4830000000.0,,,4288000000.0,,,,55654000000.0,45299000000.0,10355000000.0,,,,,,1239000000.0,,7079000000.0,,,4430515000.0,,,1.8,1.8,3932109000.0,3932109000.0
TEN.MI,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEN.MI,2021.0,6521207000.0,13345000.0,,,23677000.0,,,4711000.0,,,,1909605000.0,1150335000.0,759270000.0,,,,,,189448000.0,,1100191000.0,,,1140665351.383929,,,0.93,0.93,1180537000.0,1180537000.0
TEN.MI,2022.0,11762526000.0,10064000.0,,,45940000.0,,,18708000.0,,,,4674787000.0,1633023000.0,3041764000.0,,,,,,617236000.0,,2553280000.0,,,2660928130.811826,,,2.16,2.16,1180537000.0,1180537000.0
TEN.MI,2023.0,14868860000.0,-54000.0,,,106862000.0,,,45105000.0,,,,6199945000.0,1925620000.0,4274325000.0,,,,,,674956000.0,,3918065000.0,,,3687487874.888755,,,3.354827,3.354827,1167888739.0,1167888739.0
TEN.MI,2024.0,12523934000.0,67904000.0,,,61212000.0,,,-6008000.0,,,,4388445000.0,1869010000.0,2519435000.0,,,,,,479680000.0,,2036445000.0,,,2072068018.621113,,,1.81,1.81,1127490970.0,1127490970.0
TEP.PA,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEP.PA,2021.0,7115000000.0,-89000000.0,,,75000000.0,,,511000000.0,,,,2280000000.0,1411000000.0,869000000.0,,,,,,218000000.0,,557000000.0,,,557000000.0,,,9.49,9.36,58727538.0,59533712.0
TEP.PA,2022.0,8154000000.0,-109000000.0,,,97000000.0,,,679000000.0,,,,2787000000.0,1787000000.0,1000000000.0,,,,,,256000000.0,,643000000.0,,,656720000.0,,,10.92,10.77,58894129.0,59707849.0
TEP.PA,2023.0,8345000000.0,-167000000.0,,,151000000.0,,,611000000.0,,,,2715000000.0,1713300000.0,1001700000.0,,,,,,228000000.0,,592000000.0,,,598888000.0,,,10.09,10.01,58603469.0,59096870.0
TEP.PA,2024.0,10280000000.0,-248000000.0,,,260000000.0,,,979000000.0,,,,3353000000.0,2247800000.0,1105200000.0,,,,,,346000000.0,,523000000.0,,,566448000.0,,,8.76,8.71,59706774.0,60035782.0
TIT.MI,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT.MI,2021.0,15316000000.0,-1230000000.0,,,1185000000.0,,,1185000000.0,,,,9251000000.0,8035000000.0,1216000000.0,,,,,,3885000000.0,,-8652000000.0,,,-5167400000.0,,,-0.4,-0.4,21205278539.0,21205278539.0
TIT.MI,2022.0,15788000000.0,-1392000000.0,,,1321000000.0,,,567000000.0,,,,9130000000.0,8019000000.0,1111000000.0,,,,,,2066000000.0,,-2925000000.0,,,-2656720000.0,,,-0.14,-0.14,21241315999.0,21241315999.0
TIT.MI,2023.0,14311000000.0,-1441000000.0,,,1558000000.0,,,537000000.0,,,,7226000000.0,5200000000.0,2026000000.0,,,,,,56000000.0,,-1441000000.0,,,27240000.0,,,-0.06,-0.06,21250382477.0,21259002097.0
TIT.MI,2024.0,14442000000.0,-1404000000.0,,,1353000000.0,,,421000000.0,,,,6732000000.0,4790000000.0,1942000000.0,,,,,,174000000.0,,-610000000.0,,,55880000.0,,,-0.03,-0.03,21259378790.0,21260815393.0
TRN.MI,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRN.MI,2021.0,2558800000.0,-84200000.0,,,92100000.0,,,218200000.0,,,,2352400000.0,1191300000.0,1161100000.0,,,,,,317900000.0,,789400000.0,,,793739400.0,,,0.393,0.393,2006683355.0,2006683355.0
